OSEBuildingID,proportionparking,Proportionbat,old_built,PropertyGFATotal,NumberofBuildings,NumberofFloors,mean_GFA_per_floor,prop_gfa_largest_property,diff_prop_gfa_largest_property_per_type,SteamUse(kBtu)_pct,Electricity(kBtu)_pct,NaturalGas(kBtu)_pct,Longitude,Latitude,SiteEnergyUseWN(kBtu),SiteEUIWN(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,ENERGYSTARScore,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_infrequent_sklearn,PrimaryPropertyType_Large Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Other,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility,PrimaryPropertyType_infrequent_sklearn,Neighborhood_lcaps_downtown,Neighborhood_lcaps_east,Neighborhood_lcaps_greater duwamish,Neighborhood_lcaps_lake union,Neighborhood_lcaps_magnolia / queen anne,Neighborhood_lcaps_northeast,Neighborhood_lcaps_northwest,Neighborhood_lcaps_infrequent_sklearn,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Worship Facility,LargestPropertyUseType_infrequent_sklearn,BuildingType,PrimaryPropertyType,Neighborhood_lcaps,LargestPropertyUseType,BuildingType_cat,PrimaryPropertyType_cat,Neighborhood_lcaps_cat,LargestPropertyUseType_cat
131,0.0,1.0,75,56521,1.0,4,11304.2,0.8669344137577184,-0.0038228420413670694,0.0,1.0,0.0,-122.31534,47.67524,6367210.0,129.8999939,44.32,0.78,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,northeast,Other,0,8,9,22
132,0.0,1.0,87,206934,1.0,2,68978.0,0.5757681193037394,-0.2949891364953461,0.0,0.47045181032340544,0.5295481896765946,-122.31769,47.67559,4384625.5,36.79999924,133.58,0.65,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,northeast,Other,0,8,9,22
136,0.0,1.0,15,51390,1.0,4,10278.0,1.0,0.11454198215540679,0.0,0.3871727225353852,0.6128272774646149,-122.3458,47.73141,3616214.0,70.40000153,127.29,2.48,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,northwest,Hotel,0,2,10,10
139,0.0,1.0,14,69138,1.0,3,17284.5,1.0212762880037027,0.13581827015910952,0.0,0.5560255694986858,0.4439744305013143,-122.3423,47.72551,3323400.5,47.09999847,89.02,1.29,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,northwest,Hotel,0,2,10,10
144,0.0,1.0,112,190980,1.0,5,31830.0,1.0,0.11454198215540679,0.0,0.6767467046542004,0.3232532953457996,-122.3368,47.6048,6505995.0,34.09999847,142.39,0.75,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,downtown,Hotel,0,2,3,10
163,0.0,1.0,10,61156,1.0,4,12231.2,0.6991137419059454,-0.17164351389314003,0.0,0.741962245660592,0.258037754339408,-122.32785,47.60112,9550716.0,132.6999969,176.75,2.89,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nonresidential COS,Other,downtown,Other,1,8,3,22
167,0.1897830266410327,0.8102169733589674,106,72820,1.0,4,11800.0,0.7964844822850865,0.026321363041181267,0.0,0.6524242782973398,0.3475757217026602,-122.32283,47.59809,2095175.25,36.09999847,46.26,0.64,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,downtown,Museum,0,8,3,19
168,0.08753436648543354,0.9124656335145664,20,162222,1.0,4,29604.4,0.700903699868082,-0.18455431797651123,0.0,0.5281845475270358,0.4718154524729642,-122.3467,47.62614,8016521.0,70.5,228.4,1.41,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,magnolia / queen anne,Hotel,0,2,7,10
170,0.0,1.0,101,63330,1.0,3,15832.5,1.0235275540817939,0.05146076013849943,0.0,0.6245801138521413,0.37541988614785876,-122.32177,47.61495,3284214.5,50.70000076,74.33,1.17,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,University,east,College/University,0,15,4,3
174,0.0,1.0,66,67356,1.0,1,33678.0,1.014891026783063,0.11255233660613473,0.0,0.5594218345955102,0.44057816540448985,-122.32146,47.59545,8086930.5,118.3000031,204.08,3.03,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nonresidential COS,Other,greater duwamish,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1,8,5,40
179,0.0,1.0,58,54765,1.0,1,27382.5,0.4704647128640555,-0.31594176360649445,0.0,0.8391787780462969,0.16082122195370305,-122.28406,47.53827,4503671.5,88.69999695,61.21,1.12,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,greater duwamish,Office,0,13,5,21
180,0.0,1.0,7,89821,1.0,5,14970.166666666666,0.5175070417831019,-0.3671800844429054,0.0,0.034594247556398595,0.9654057524436014,-122.284,47.53722,2220796.5,25.0,100.46,1.12,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,greater duwamish,Other - Lodging/Residential,0,8,5,25
182,0.0,1.0,36,52611,1.0,2,17537.0,1.0,0.027933206056705573,0.0,0.6022226589076995,0.39777734109230045,-122.36122,47.65147,4390158.0,83.40000153,104.26,1.98,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,University,magnolia / queen anne,College/University,0,15,7,3
190,0.0,1.0,9,64015,1.0,3,16003.75,0.46864016246192297,-0.317766314008627,0.0,0.8196539379990241,0.18034606200097592,-122.31768,47.536,3375016.25,62.5,49.58,0.77,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,greater duwamish,Office,0,13,5,21
195,0.0,1.0,52,54224,1.0,3,13556.0,0.8669961640601948,-0.11519161951724854,0.0,0.46039167387112523,0.5396083261288748,-122.321,47.7066,7668810.0,163.1000061,231.53,4.27,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,north,Other/Specialty Hospital,0,8,8,32
197,0.0,1.0,51,124342,1.0,4,24868.4,0.9811648517797688,0.1078461068423856,0.0,0.9871827179103938,0.012817282089606212,-122.32586,47.70619,8729918.0,71.59999847,66.3,0.53,76.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,north,Retail Store,0,11,8,44
200,0.0,1.0,20,55442,1.0,3,13860.5,0.5165037336315429,-0.2993147361453341,0.0,0.5826424812015939,0.41735751879840616,-122.3345,47.70956,3313397.0,88.90000153,83.7,1.51,72.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,northwest,Financial Office,0,8,10,5
209,0.0,1.0,106,84870,1.0,5,14145.0,1.0076705549664193,0.06240357427867915,0.0,0.34933301485969065,0.6506669851403094,-122.3171,47.61233,1617801.25,18.89999962,51.11,0.6,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Self-Storage Facility,east,Self-Storage Facility,0,12,4,45
215,0.0,1.0,112,114297,1.0,4,22859.4,1.0,0.09823242680021749,0.0,0.4344916284859088,0.5655083715140913,-122.31869,47.55152,2415462.5,21.10000038,69.44,0.61,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
220,0.0,1.0,79,234144,1.0,1,117072.0,1.0,0.09823242680021749,0.0,0.19524838467705477,0.8047516153229453,-122.33328,47.55901,7874958.5,33.59999847,297.43,1.27,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
223,0.0,1.0,50,64984,1.0,1,32492.0,1.0067862858549796,0.1334675409175965,0.0,0.8877120371049649,0.11228796289503501,-122.36627,47.52254,3016373.5,46.09999847,35.78,0.55,72.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,delridge,Retail Store,0,11,2,44
228,0.0,1.0,43,56000,1.0,3,14000.0,1.0,0.12924274420091453,0.0,0.4563724166243531,0.5436275833756469,-122.39631,47.67767,2088978.125,37.29999924,59.34,1.06,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,ballard,Other,0,8,0,22
230,0.0,1.0,47,52088,1.0,2,17362.666666666668,1.0,0.05473301931225982,0.0,0.3802231546547419,0.6197768453452581,-122.37737,47.54508,1576122.875,30.29999924,48.99,0.94,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Self-Storage Facility,southwest,Self-Storage Facility,0,12,12,45
233,0.0,1.0,116,50000,1.0,1,25000.0,0.86,0.08983688075609475,0.0,0.5031158569977822,0.49688414300221784,-122.33661,47.62759,7942537.5,184.6999969,225.69,4.51,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nonresidential COS,Other,lake union,Museum,1,8,6,19
234,0.0,1.0,90,50292,1.0,2,16764.0,0.8419828203292771,-0.05978475287050544,0.0,1.0,0.0,-122.34084,47.62591,430473.6875,8.0,3.0,0.06,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nonresidential COS,Warehouse,magnolia / queen anne,Non-Refrigerated Warehouse,1,16,7,20
238,0.0,1.0,59,91130,1.0,2,30376.666666666668,0.6361022714803028,-0.1503042049902471,0.0,0.7489143409607556,0.2510856590392444,-122.34136,47.70044,10005492.0,106.0999985,175.77,1.93,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nonresidential COS,Small- and Mid-Sized Office,northwest,Office,1,13,10,21
241,0.0,1.0,48,64893,1.0,4,12978.6,1.0,0.11454198215540679,0.0,0.42281735931556635,0.5771826406844337,-122.33216,47.70916,6211749.5,95.69999695,208.26,3.21,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,northwest,Hotel,0,2,10,10
244,0.0,1.0,116,44558,1.0,3,11139.5,0.7723865523587234,-0.01401992411182651,0.0,0.7857098560407203,0.21429014395927973,-122.33518,47.60105,1722053.0,38.59999847,28.27,0.63,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
247,0.0,1.0,92,179161,1.0,2,59720.333333333336,0.65570073844196,-0.29225420492179877,0.0,0.9296022235584184,0.07039777644158168,-122.32811,47.57199,10168523.0,56.29999924,96.43,0.54,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nonresidential COS,Distribution Center,greater duwamish,Distribution Center,1,0,5,4
248,0.0,1.0,51,58640,1.0,2,19546.666666666668,0.6962994542974079,-0.2054681189023746,0.0,1.0,0.0,-122.32811,47.57199,4327563.5,61.5,27.39,0.47,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nonresidential COS,Warehouse,greater duwamish,Non-Refrigerated Warehouse,1,16,5,20
257,0.0,1.0,100,79600,1.0,4,15920.0,1.0,0.09823242680021749,0.0,1.0,0.0,-122.35747,47.57507,2411402.25,30.29999924,16.81,0.21,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
263,0.7981674320230179,0.20183256797698215,8,419848,1.0,6,12105.57142857143,0.7981674320230179,-0.014651781833326938,0.0,0.7657662943753899,0.23423370562461016,-122.32532,47.70281,9238992.0,109.0,162.41,0.39,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,north,Parking,0,8,8,33
264,0.0,1.0,14,110785,1.0,4,22157.0,0.5286184952836576,0.10218952622436756,0.0,0.9603752977980773,0.03962470220192275,-122.35756,47.6239,10864032.0,98.09999847,92.91,0.84,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Mixed Use Property,magnolia / queen anne,Multifamily Housing,0,7,7,18
274,0.10824038091701262,0.8917596190829874,25,75397,1.0,3,16809.0,0.8917596190829874,-0.010007954116795115,0.0,0.7709316236359233,0.22906837636407668,-122.34227,47.65097,571637.5,8.5,9.63,0.13,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,lake union,Non-Refrigerated Warehouse,0,16,6,20
281,0.0,1.0,88,55653,1.0,2,18551.0,0.9972508220581101,-0.017756279625898652,0.0,0.004455487588440122,0.9955445124115598,-122.31368,47.66568,1597907.25,28.79999924,72.88,1.31,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,northeast,K-12 School,0,3,9,11
283,0.0,1.0,44,50759,1.0,5,8459.833333333334,0.9275005417758427,0.14109406530529278,0.0,0.8129961405027324,0.18700385949726758,-122.29475,47.71895,3321734.0,65.40000153,49.09,0.97,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,north,Office,0,13,8,21
284,0.0,1.0,64,56772,1.0,2,18924.0,1.0,0.009825607403749825,0.0,0.39972084271885255,0.6002791572811474,-122.31113,47.66182,2762805.5,48.70000076,84.57,1.49,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,northeast,Worship Facility,0,17,9,51
285,0.0,1.0,64,103000,1.0,3,25750.0,1.0,0.009825607403749825,0.0,0.48171155006870015,0.5182884499312999,-122.31164,47.6626,5391782.0,52.29999924,149.93,1.46,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,northeast,Worship Facility,0,17,9,51
293,0.0,1.0,102,128766,1.0,7,16095.75,0.8523523290309554,-0.027929786397070666,0.0,0.9463863268294536,0.05361367317054649,-122.33238,47.61103,6057410.0,47.0,57.21,0.44,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,downtown,Other - Entertainment/Public Assembly,0,8,3,24
302,0.0,1.0,43,76086,1.0,1,38043.0,1.0226585705648872,0.1519013147658017,0.0,0.4784500012853612,0.5215499987146388,-122.3783,47.63965,3576720.0,46.0,101.41,1.33,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,magnolia / queen anne,Other,0,8,7,22
317,0.0,1.0,36,69400,1.0,2,23133.333333333332,1.0,0.11971788457197396,0.0,0.7101755124928928,0.2898244875071072,-122.34211,47.60729,15230290.0,219.5,301.76,4.35,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nonresidential COS,Other,downtown,Other - Entertainment/Public Assembly,1,8,3,24
319,0.0,1.0,102,56500,1.0,4,11300.0,0.584070796460177,-0.20233568001037294,0.35699776963247093,0.6430022303675291,0.0,-122.33557,47.60271,1500938.5,37.5,44.22,0.78,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
320,0.0,1.0,8,203504,1.0,4,40700.8,0.7831393977513955,-0.118628175448387,0.0,1.0,0.0,-122.32455,47.59486,3944732.0,19.39999962,26.39,0.13,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
322,0.2653622411499593,0.7346377588500407,48,100734,1.0,3,18500.75,1.0,0.21359352352945005,0.0,1.0,0.0,-122.35122,47.61757,9892566.0,98.19999695,68.24,0.68,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
323,0.23826324328500426,0.7617367567149957,35,77662,1.0,4,11831.6,0.7997218717004455,0.013315395229895555,0.0,0.8559535886887407,0.14404641131125934,-122.35012,47.61703,5168686.5,83.19999695,68.19,0.88,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
330,0.12233279187497043,0.8776672081250295,90,63409,1.0,10,5059.272727272727,0.7137788011165608,-0.07262767535398917,0.6057669408733157,0.39423305912668427,0.0,-122.33665,47.61356,3826622.5,74.40000153,170.51,2.69,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
331,0.14649152790663605,0.8535084720933639,86,204790,1.0,17,9710.555555555555,0.6935592558230382,-0.09284722064751172,0.0,0.8703280153825124,0.12967198461748766,-122.33566,47.61375,8081443.0,46.5,100.26,0.49,91.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
332,0.0,1.0,100,73399,1.0,5,12233.166666666666,0.7024210139102712,-0.08398546256027872,0.0,1.0,0.0,-122.33808,47.61256,3992167.75,64.90000153,26.19,0.36,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
335,0.0,1.0,48,206000,1.0,12,15846.153846153846,0.7815533980582524,-0.00485307841229754,0.26951304111338353,0.7304869588866164,0.0,-122.34112,47.61641,9075988.0,56.40000153,222.19,1.08,91.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
339,0.0,1.0,116,89550,1.0,7,11193.75,0.7226353992183138,-0.06377107725223619,0.08925537076463079,0.9107446292353693,0.0,-122.33332,47.60266,4135330.5,50.59999847,51.67,0.58,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
340,0.0,1.0,116,89355,1.0,6,12765.0,0.9216607912260086,0.13525431475545868,0.0,0.9852492668551515,0.014750733144848552,-122.33347,47.60219,4188308.75,46.90000153,31.97,0.36,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
342,0.0,1.0,87,384302,1.0,22,16708.782608695652,0.9080592867068087,0.12165281023625873,0.0,1.0,0.0,-122.33497,47.60403,10471812.0,29.60000038,70.15,0.18,98.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
347,0.015281421874828468,0.9847185781251715,66,91091,1.0,6,12814.142857142857,0.9847185781251715,0.19831210165462154,0.2618927391525788,0.7381072608474212,0.0,-122.33588,47.60542,1916413.75,21.39999962,46.56,0.51,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
348,0.39883880689624607,0.6011611931037539,48,157941,1.0,8,10549.777777777777,0.5371499483984525,-0.24925652807209742,0.0,1.0,0.0,-122.33664,47.60581,3743228.5,44.09999847,26.1,0.17,81.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
352,0.1272969673605757,0.8727030326394243,44,186768,1.0,14,10866.2,0.9773622890430909,0.1909558125725409,0.22352123471307533,0.7764787652869246,0.0,-122.33456,47.60671,9843217.0,53.90000153,218.53,1.17,95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
356,0.0,1.0,109,201480,1.0,8,22386.666666666668,0.8028687710939051,0.016462294623355134,0.18157446635315008,0.8184255336468499,0.0,-122.33261,47.60471,9510490.0,47.20000076,175.95,0.87,91.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
